541	81
542	76
543	24
544	118
545	53
546	43
547	93
548	38
549	35
550	111
551	58
552	105
553	72
554	102
555	25
556	14
557	60
558	27
559	84
560	25
561	92
562	51
563	77
564	53
565	105
566	27
567	70
568	50
569	99
570	64
571	109
572	80
573	65
574	47
575	96
576	32
577	109
578	31
579	28
580	86
581	114
582	35
583	46
584	96
585	73
586	18
587	21
588	71
589	45
590	15
591	79
592	42
593	67
594	102
595	112
596	44
597	108
598	38
599	29
600	94
601	78
602	99
603	43
604	24
605	70
606	74
607	23
608	69
609	20
610	115
611	93
612	91
613	46
614	57
615	119
616	53
617	42
618	17
619	98
620	17
621	91
622	72
623	38
624	81
625	23
626	37
627	98
628	79
629	17
630	28
631	45
632	54
633	25
634	57
635	92
636	109
637	58
638	108
639	59
640	36
641	69
642	82
643	16
644	71
645	85
646	21
647	36
648	103
649	96
650	43
651	119
652	28
653	40
654	88
655	58
656	12
657	11
658	86
659	80
660	117
661	111
662	46
663	67
664	92
665	70
666	74
667	34
668	89
669	32
670	96
671	90
672	58
673	116
674	12
675	101
676	109
677	112
678	50
679	50
680	25
681	38
682	70
683	47
684	16
685	56
686	110
687	77
688	61
689	76
690	38
691	60
692	41
693	25
694	61
695	74
696	75
697	16
698	40
699	13
700	57
701	43
702	25
703	35
704	76
705	43
706	71
707	42
708	114
709	19
710	40
711	32
712	39
713	42
714	17
715	115
716	117
717	56
718	119
719	44
720	40
721	17
722	80
723	52
724	68
725	78
726	25
727	98
728	98
729	94
730	83
731	15
732	53
733	90
734	113
735	66
736	32
737	115
738	118
739	75
740	117
741	49
742	63
743	21
744	99
745	111
746	52
747	105
748	85
749	32
750	98
751	53
752	57
753	87
754	76
755	92
756	53
757	32
758	107
759	66
760	89
761	87
762	42
763	10
764	18
765	73
766	105
767	72
768	17
769	105
770	77
771	23
772	41
773	44
774	14
775	87
776	38
777	32
778	21
779	106
780	36
781	24
782	103
783	70
784	118
785	43
786	50
787	35
788	74
789	107
790	75
791	69
792	85
793	55
794	68
795	71
796	34
797	64
798	20
799	43
800	115
801	99
802	13
803	20
804	112
805	78
806	65
807	88
808	95
809	69
810	22
811	51
812	99
813	111
814	63
815	66
816	10
817	18
818	90
819	66
820	23
821	92
822	72
823	12
824	17
825	96
826	99
827	63
828	42
829	82
830	15
831	20
832	112
833	68
834	92
835	114
836	87
837	108
838	15
839	42
840	94
841	72
842	112
843	76
844	95
845	33
846	36
847	66
848	52
849	67
850	48
851	14
852	25
853	43
854	95
855	15
856	67
857	65
858	21
859	75
860	64
861	85
862	51
863	100
864	101
865	15
866	31
867	11
868	114
869	20
870	119
871	84
872	97
873	96
874	58
875	93
876	100
877	60
878	81
879	68
880	37
881	107
882	68
883	40
884	99
885	77
886	100
887	86
888	88
889	73
890	19
891	93
892	114
893	118
894	93
895	103
896	74
897	103
898	65
899	17
900	76
901	14
902	40
903	35
904	50
905	83
906	86
907	83
908	51
909	53
910	24
911	85
912	31
913	77
914	39
915	15
916	87
917	97
918	12
919	109
920	36
921	74
922	84
923	83
924	80
925	21
926	18
927	71
928	84
929	34
930	103
931	17
932	22
933	62
934	52
935	92
936	13
937	83
938	32
939	32
940	15
941	100
942	69
943	55
944	22
945	43
946	103
947	61
948	39
949	42
950	41
951	95
952	20
953	17
954	37
955	90
956	48
957	62
958	45
959	96
960	49
961	63
962	64
963	97
964	67
965	37
966	31
967	49
968	48
969	70
970	36
971	43
972	53
973	13
974	83
975	112
976	115
977	90
978	74
979	96
980	92
981	69
982	22
983	79
984	36
985	65
986	18
987	85
988	57
989	32
990	109
991	104
992	15
993	54
994	47
995	91
996	57
997	11
998	43
999	58
1000	35
Classes	1200
Teachers	600
1	417
2	358
3	464
4	361
5	294
6	215
7	221
8	566
9	209
10	138
11	579
12	165
13	257
14	180
15	336
16	485
17	299
18	382
19	209
20	353
21	116
22	430
23	307
24	329
25	224
26	166
27	467
28	132
29	59
30	150
31	178
32	43
33	460
34	267
35	374
36	387
37	86
38	422
39	79
40	454
41	472
42	260
43	98
44	200
45	52
46	503
47	414
48	196
49	331
50	19
51	29
52	254
53	223
54	328
55	203
56	217
57	564
58	568
59	125
60	8
61	539
62	111
63	484
64	159
65	154
66	357
67	156
68	174
69	25
70	472
71	51
72	145
73	570
74	549
75	504
76	237
77	334
78	310
79	574
80	384
81	21
82	172
83	155
84	54
85	150
86	168
87	155
88	491
89	14
90	232
91	315
92	7
93	212
94	319
95	479
96	344
97	273
98	498
99	76
100	317
101	348
102	297
103	535
104	22
105	35
106	428
107	537
108	9
109	436
110	424
111	387
112	508
113	460
114	493
115	529
116	376
117	303
118	271
119	255
120	232
121	267
122	23
123	321
124	321
125	17
126	15
127	276
128	494
129	174
130	423
131	172
132	559
133	599
134	539
135	80
136	418
137	47
138	211
139	592
140	90
141	492
142	197
143	526
144	449
145	431
146	431
147	264
148	600
149	351
150	87
151	435
152	124
153	385
154	154
155	233
156	159
157	440
158	246
159	273
160	349
161	223
162	240
163	239
164	334
165	420
166	393
167	109
168	295
169	63
170	16
171	98
172	597
173	400
174	92
175	329
176	126
177	365
178	274
179	462
180	519
181	169
182	562
183	31
184	309
185	70
186	600
187	550
188	302
189	512
190	258
191	105
192	541
193	393
194	497
195	562
196	146
197	390
198	266
199	192
200	124
201	299
202	517
203	263
204	341
205	510
206	496
207	576
208	453
209	261
210	269
211	374
212	391
213	342
214	476
215	420
216	579
217	508
218	96
219	210
220	219
221	582
222	289
223	362
224	61
225	116
226	211
227	357
228	591
229	550
230	184
231	127
232	399
233	230
234	591
235	127
236	297
237	338
238	430
239	554
240	402
241	78
242	493
243	544
244	296
245	221
246	404
247	542
248	473
249	396
250	514
251	561
252	315
253	506
254	157
255	347
256	112
257	248
258	40
259	595
260	27
261	200
262	261
263	438
264	25
265	348
266	242
267	549
268	131
269	220
270	285
271	534
272	519
273	437
274	589
275	156
276	69
277	438
278	233
279	382
280	566
281	108
282	187
283	185
284	333
285	69
286	542
287	324
288	291
289	35
290	575
291	478
292	287
293	593
294	452
295	290
296	157
297	482
298	39
299	195
300	130
301	274
302	32
303	546
304	139
305	404
306	190
307	368
308	366
309	380
310	195
311	482
312	333
313	557
314	276
315	175
316	181
317	559
318	308
319	502
320	84
321	349
322	281
323	250
324	147
325	459
326	575
327	414
328	583
329	423
330	119
331	85
332	167
333	501
334	456
335	479
336	366
337	424
338	213
339	440
340	31
341	467
342	452
343	407
344	379
345	230
346	175
347	336
348	99
349	598
350	14
351	210
352	514
353	380
354	309
355	568
356	180
357	437
358	185
359	341
360	392
361	385
362	45
363	83
364	448
365	106
366	446
367	564
368	251
369	18
370	40
371	44
372	181
373	596
374	126
375	332
376	318
377	104
378	392
379	507
380	327
381	457
382	287
383	391
384	325
385	494
386	295
387	90
388	409
389	441
390	15
391	478
392	510
393	501
394	242
395	588
396	161
397	82
398	463
399	543
400	378
401	596
402	556
403	318
404	351
405	496
406	313
407	503
408	259
409	28
410	8
411	530
412	18
413	354
414	34
415	53
416	311
417	449
418	67
419	396
420	91
421	441
422	109
423	121
424	153
425	378
426	410
427	115
428	263
429	113
430	227
431	236
432	475
433	419
434	281
435	445
436	409
437	165
438	386
439	63
440	551
441	476
442	412
443	599
444	141
445	513
446	594
447	197
448	266
449	335
450	422
451	316
452	284
453	411
454	427
455	492
456	153
457	335
458	556
459	93
460	161
461	581
462	147
463	586
464	407
465	538
466	278
467	320
468	317
469	262
470	362
471	361
472	84
473	168
474	138
475	32
476	196
477	254
478	282
479	415
480	70
481	212
482	167
483	218
484	219
485	7
486	552
487	72
488	99
489	189
490	436
491	41
492	537
493	525
494	475
495	49
496	47
497	278
498	416
499	462
500	64
501	498
502	238
503	54
504	114
505	22
506	447
507	345
508	370
509	428
510	108
511	326
512	553
513	118
514	585
515	5
516	213
517	9
518	319
519	497
520	540
521	268
522	28
523	146
524	296
525	388
526	453
527	262
528	112
529	207
530	529
531	534
532	466
533	202
534	311
535	526
536	516
537	365
538	87
539	427
540	130
541	518
542	421
543	53
544	435
545	397
546	569
547	139
548	268
549	338
550	433
551	512
552	586
553	183
554	178
555	415
556	125
557	425
558	65
559	552
560	253
561	425
562	398
563	541
564	417
565	485
566	243
567	224
568	320
569	275
570	59
571	573
572	256
573	16
574	256
575	560
576	105
577	208
578	553
579	121
580	6
581	198
582	406
583	140
584	419
585	595
586	152
587	218
588	489
589	83
590	504
591	458
592	356
593	316
594	484
595	79
596	29
597	464
598	190
599	551
600	558
601	323
602	275
603	491
604	192
605	304
606	64
607	358
608	400
609	523
610	590
611	322
612	51
613	561
614	302
615	344
616	141
617	477
618	377
619	176
620	152
621	193
622	20
623	95
624	34
625	558
626	454
627	164
628	455
629	41
630	411
631	179
632	189
633	516
634	307
635	402
636	593
637	304
638	352
639	588
640	3
641	576
642	101
643	574
644	55
645	183
646	350
647	291
648	429
649	565
650	363
651	55
652	186
653	272
654	243
655	573
656	80
657	149
658	36
659	474
660	10
661	142
662	352
663	546
664	260
665	103
666	60
667	23
668	416
669	238
670	104
671	354
672	523
673	249
674	20
675	227
676	164
677	343
678	122
679	554
680	193
681	206
682	543
683	74
684	50
685	330
686	96
687	142
688	214
689	187
690	94
691	470
692	577
693	194
694	429
695	353
696	166
697	324
698	131
699	418
700	198
701	91
702	148
703	325
704	363
705	445
706	129
707	456
708	285
709	548
710	421
711	379
712	313
713	251
714	170
715	62
716	377
717	246
718	536
719	448
720	328
721	370
722	160
723	272
724	72
725	518
726	280
727	144
728	60
729	149
730	271
731	92
732	528
733	119
734	572
735	473
736	107
737	177
738	373
739	3
740	140
741	310
742	587
743	527
744	247
745	323
746	247
747	359
748	557
749	355
750	73
751	173
752	215
753	46
754	527
755	490
756	289
757	26
758	113
759	308
760	463
761	199
762	535
763	120
764	528
765	103
766	390
767	570
768	206
769	384
770	465
771	191
772	160
773	443
774	249
775	93
776	158
777	288
778	521
779	258
780	208
781	61
782	205
783	495
784	77
785	293
786	368
787	487
788	327
789	123
790	343
791	513
792	517
793	403
794	204
795	270
796	577
797	383
798	458
799	36
800	412
801	569
802	499
803	337
804	77
805	332
806	524
807	477
808	433
809	567
810	117
811	235
812	44
813	571
814	547
815	27
816	538
817	237
818	17
819	515
820	446
821	450
822	62
823	136
824	447
825	499
826	253
827	364
828	259
829	443
830	4
831	457
832	202
833	589
834	158
835	101
836	563
837	194
838	410
839	322
840	394
841	468
842	383
843	182
844	10
845	120
846	598
847	306
848	179
849	592
850	114
851	381
852	489
853	326
854	78
855	11
856	403
857	241
858	248
859	487
860	408
861	578
862	408
863	584
864	235
865	532
866	257
867	177
868	469
869	162
870	56
871	337
872	49
873	244
874	46
875	522
876	572
877	135
878	511
879	495
880	216
881	12
882	381
883	269
884	50
885	182
886	199
887	488
888	397
889	298
890	176
891	226
892	144
893	95
894	555
895	439
896	163
897	73
898	94
899	298
900	264
901	451
902	505
903	306
904	524
905	225
906	587
907	11
908	57
909	490
910	468
911	567
912	132
913	74
914	133
915	398
916	137
917	434
918	373
919	13
920	288
921	222
922	532
923	203
924	303
925	6
926	585
927	565
928	511
929	184
930	594
931	280
932	509
933	300
934	560
935	128
936	286
937	359
938	188
939	207
940	151
941	65
942	214
943	506
944	597
945	100
946	66
947	240
948	474
949	394
950	522
951	578
952	355
953	106
954	188
955	395
956	389
957	470
958	536
959	148
960	342
961	292
962	45
963	43
964	371
965	305
966	292
967	270
968	465
969	250
970	505
971	426
972	38
973	388
974	151
975	30
976	137
977	134
978	143
979	360
980	548
981	228
982	241
983	56
984	401
985	376
986	350
987	471
988	220
989	162
990	4
991	222
992	486
993	68
994	580
995	204
996	450
997	123
998	85
999	509
1000	371
1001	186
1002	37
1003	413
1004	364
1005	231
1006	225
1007	170
1008	201
1009	82
1010	67
1011	2
1012	455
1013	406
1014	372
1015	507
1016	169
1017	590
1018	252
1019	520
1020	133
1021	88
1022	290
1023	312
1024	583
1025	229
1026	89
1027	117
1028	466
1029	75
1030	545
1031	480
1032	234
1033	545
1034	571
1035	75
1036	515
1037	228
1038	301
1039	39
1040	432
1041	389
1042	68
1043	360
1044	580
1045	395
1046	300
1047	405
1048	88
1049	163
1050	555
1051	102
1052	13
1053	469
1054	530
1055	282
1056	171
1057	461
1058	525
1059	110
1060	547
1061	369
1062	76
1063	451
1064	19
1065	413
1066	205
1067	102
1068	520
1069	277
1070	480
1071	283
1072	432
1073	234
1074	399
1075	500
1076	584
1077	42
1078	277
1079	372
1080	239
1081	500
1082	33
1083	81
1084	434
1085	544
1086	375
1087	481
1088	191
1089	52
1090	483
1091	110
1092	439
1093	135
1094	89
1095	294
1096	5
1097	57
1098	265
1099	461
1100	231
1101	236
1102	401
1103	442
1104	2
1105	42
1106	442
1107	314
1108	283
1109	531
1110	471
1111	356
1112	128
1113	12
1114	24
1115	405
1116	48
1117	122
1118	367
1119	37
1120	134
1121	1
1122	444
1123	66
1124	488
1125	286
1126	386
1127	375
1128	582
1129	301
1130	171
1131	244
1132	33
1133	426
1134	252
1135	581
1136	346
1137	340
1138	48
1139	201
1140	107
1141	255
1142	217
1143	330
1144	30
1145	143
1146	173
1147	24
1148	563
1149	312
1150	279
1151	331
1152	71
1153	481
1154	459
1155	226
1156	483
1157	265
1158	340
1159	521
1160	339
1161	136
1162	533
1163	118
1164	100
1165	540
1166	26
1167	71
1168	345
1169	533
1170	346
1171	284
1172	129
1173	97
1174	444
1175	486
1176	115
1177	1
1178	81
1179	339
1180	367
1181	111
1182	229
1183	305
1184	531
1185	216
1186	21
1187	347
1188	314
1189	502
1190	86
1191	145
1192	245
1193	293
1194	97
1195	369
1196	245
1197	38
1198	279
1199	58
1200	58
